company,ticker,date,file,PERMNO,Ticker,IssuerNm,event_trading_day,next_call_date,car_m1_p3,n_days_car,long_run_start,long_run_end,long_run_abret,n_days_long_run,total_words,pres_words,qa_words,core_hits_total,core_hits_pres,core_hits_qa,adj_hits_total,adj_hits_pres,adj_hits_qa,lm_positive_total,lm_negative_total,lm_uncertainty_count_total,lm_tone_total,lm_uncertainty_total,lm_positive_pres,lm_negative_pres,lm_uncertainty_count_pres,lm_tone_pres,lm_uncertainty_pres,lm_positive_qa,lm_negative_qa,lm_uncertainty_count_qa,lm_tone_qa,lm_uncertainty_qa,fiscal_quarter,fiscal_year,fiscal_period,core_per_1000_total,core_per_1000_pres,core_per_1000_qa,adj_per_1000_total,adj_per_1000_pres,adj_per_1000_qa
Microsoft Corp,MSFT,2024-07-30,2024-Jul-30-MSFT.OQ-141078020593-Transcript.txt,10107,MSFT,MICROSOFT CORP,2024-07-30,2024-10-30,-0.014712000000000001,5,2024-07-31,2024-10-29,-0.044423000000000004,64,9498,5120,4273,108,76,32,9,9,0,85,53,91,0.2318840579710145,0.010137016820764176,47,19,47,0.42424242424242425,0.009820309235269536,38,33,44,0.07042253521126761,0.01071863580998782,"4,0","2024,0",Q4 2024,11.37081490840177,14.84375,7.488883688275216,0.9475679090334808,1.7578125,0.0
Microsoft Corp,MSFT,2024-10-30,2024-Oct-30-MSFT.OQ-140385605447-Transcript.txt,10107,MSFT,MICROSOFT CORP,2024-10-30,2025-01-29,-0.024312,5,2024-10-31,2025-01-28,-0.00753199999999998,59,9988,5408,4477,157,99,58,14,11,3,131,57,78,0.39361702127659576,0.008218312085133284,74,20,38,0.574468085106383,0.007468553459119497,57,36,40,0.22580645161290322,0.009261403102570039,"1,0","2025,0",Q1 2025,15.718862635162195,18.306213017751478,12.955103864194774,1.4016820184221066,2.0340236686390534,0.6700915791824883
Microsoft Corp,MSFT,2025-01-29,2025-Jan-29-MSFT.OQ-138570995652-Transcript.txt,10107,MSFT,MICROSOFT CORP,2025-01-29,2025-04-30,-0.05160300000000001,5,2025-01-30,2025-04-29,-0.033581999999999994,62,9394,5043,4232,137,84,53,15,14,1,131,47,67,0.47191011235955055,0.007477678571428572,76,26,37,0.49019607843137253,0.007782919646613378,55,20,30,0.4666666666666667,0.007304601899196494,"2,0","2025,0",Q2 2025,14.583776878858847,16.65675193337299,12.523629489603024,1.596763891845859,2.776125322228832,0.23629489603024575
Microsoft Corp,MSFT,2025-04-30,2025-Apr-30-MSFT.OQ-138764337865-Transcript.txt,10107,MSFT,MICROSOFT CORP,2025-04-30,2025-07-30,0.091225,5,2025-05-01,2025-07-29,0.13157200000000002,61,8780,4787,3889,100,66,34,14,12,2,133,56,88,0.4074074074074074,0.010585829423794057,58,22,36,0.45,0.008033920999776836,75,33,52,0.3888888888888889,0.013877768881772085,"3,0","2025,0",Q3 2025,11.389521640091116,13.787340714434928,8.742607354075599,1.5945330296127562,2.5067892208063505,0.5142710208279764
Microsoft Corp,MSFT,2025-07-30,2025-Jul-30-MSFT.OQ-138037442168-Transcript.txt,10107,MSFT,MICROSOFT CORP,2025-07-30,2025-10-29,0.05503500000000001,5,2025-07-31,2025-10-28,-0.02262099999999998,63,8823,4766,3946,103,70,33,13,12,1,121,39,73,0.5125,0.008777203318504269,82,19,33,0.6237623762376238,0.007439134355275023,39,19,40,0.3448275862068966,0.010554089709762533,"4,0","2025,0",Q4 2025,11.674033775359854,14.687368862778012,8.362899138367968,1.4734217386376516,2.517834662190516,0.25342118601115055
Microsoft Corp,MSFT,2025-10-29,2025-Oct-29-MSFT.OQ-141148926334-Transcript.txt,10107,MSFT,MICROSOFT CORP,2025-10-29,,-0.021129,5,2025-10-30,2025-12-31,-0.106257,43,9492,4725,4657,118,88,30,12,11,1,112,48,94,0.4,0.010472370766488414,59,17,33,0.5526315789473685,0.007459312839059674,53,30,61,0.27710843373493976,0.013670999551770506,"1,0","2026,0",Q1 2026,12.431521281078803,18.624338624338623,6.441915396177796,1.2642225031605563,2.328042328042328,0.21473051320592657
Honeywell International Inc,HON,2024-04-25,2024-Apr-25-HON.OQ-140843197943-Transcript.txt,10145,HON,HONEYWELL INTERNATIONAL INC,2024-04-25,2024-07-25,-0.010032000000000003,5,2024-04-26,2024-07-24,0.038467,61,10234,4900,5212,4,3,1,31,25,6,223,59,69,0.5815602836879432,0.007128099173553719,136,28,26,0.6585365853658537,0.00560586459680897,87,30,43,0.48717948717948717,0.008706215833164608,"1,0","2024,0",Q1 2024,0.39085401602501463,0.6122448979591837,0.1918649270913277,3.0291186241938637,5.1020408163265305,1.1511895625479662
Honeywell International Inc,HON,2024-07-25,2024-Jul-25-HON.OQ-139229128183-Transcript.txt,10145,HON,HONEYWELL INTERNATIONAL INC,2024-07-25,2024-10-24,-0.05033000000000001,5,2024-07-26,2024-10-23,0.021362999999999986,63,11195,5078,6003,1,1,0,27,22,5,190,69,88,0.4671814671814672,0.008278457196613359,127,22,41,0.7046979865771812,0.008507989209379539,63,46,47,0.1559633027522936,0.008222533240027991,"2,0","2024,0",Q2 2024,0.08932559178204556,0.19692792437967704,0.0,2.41179097811523,4.332414336352895,0.8329168748958854
Honeywell International Inc,HON,2024-10-24,2024-Oct-24-HON.OQ-140394605361-Transcript.txt,10145,HON,HONEYWELL INTERNATIONAL INC,2024-10-24,2025-02-06,-0.073053,5,2024-10-25,2025-02-05,0.01837800000000003,69,10676,4176,6386,7,1,6,28,20,8,155,82,93,0.3080168776371308,0.009195175004943643,95,34,19,0.4728682170542636,0.004810126582278481,60,47,74,0.12149532710280374,0.012193112539133301,"3,0","2024,0",Q3 2024,0.6556762832521543,0.23946360153256704,0.9395552771688068,2.6227051330086173,4.7892720306513406,1.2527403695584092
Honeywell International Inc,HON,2025-02-06,2025-Feb-06-HON.OQ-139992525473-Transcript.txt,10145,HON,HONEYWELL INTERNATIONAL INC,2025-02-06,2025-04-29,-0.079274,5,2025-02-07,2025-04-28,0.05345600000000001,55,11291,5746,5412,4,3,1,60,34,26,168,70,109,0.4117647058823529,0.01029564560309814,128,34,53,0.5802469135802469,0.009854964670881369,40,35,56,0.06666666666666667,0.01099116781157998,"4,0","2024,0",Q4 2024,0.3542644584182092,0.5221023320570832,0.18477457501847747,5.313966876273138,5.9171597633136095,4.804138950480414
Honeywell International Inc,HON,2025-04-29,2025-Apr-29-HON.OQ-139644029410-Transcript.txt,10145,HON,HONEYWELL INTERNATIONAL INC,2025-04-29,2025-07-24,0.046141,5,2025-04-30,2025-07-23,-0.0044270000000000065,58,11144,4634,6374,0,0,0,37,16,21,147,80,151,0.29515418502202645,0.014269514269514269,86,32,48,0.4576271186440678,0.010884353741496598,61,47,103,0.12962962962962962,0.017005118045236915,"1,0","2025,0",Q1 2025,0.0,0.0,0.0,3.3201722900215365,3.452740612861459,3.2946344524631317
Honeywell International Inc,HON,2025-07-24,2025-Jul-24-HON.OQ-140825532932-Transcript.txt,10145,HON,HONEYWELL INTERNATIONAL INC,2025-07-24,2025-10-23,-0.070188,5,2025-07-25,2025-10-22,-0.129268,63,10571,3696,6769,3,0,3,28,13,15,162,65,152,0.42731277533039647,0.015203040608121624,66,19,37,0.5529411764705883,0.010490501842925999,96,45,115,0.3617021276595745,0.018010963194988253,"2,0","2025,0",Q2 2025,0.2837952889982026,0.0,0.44319692716797165,2.6487560306498916,3.5173160173160176,2.215984635839858
Honeywell International Inc,HON,2025-10-23,2025-Oct-23-HON.OQ-139934549648-Transcript.txt,10145,HON,HONEYWELL INTERNATIONAL INC,2025-10-23,,0.007922999999999996,5,2025-10-24,2025-12-31,-0.07167,47,10404,4206,6061,0,0,0,53,27,26,185,59,87,0.5163934426229508,0.0088694056478744,90,26,25,0.5517241379310345,0.0062688064192577735,95,32,62,0.49606299212598426,0.010869565217391304,"3,0","2025,0",Q3 2025,0.0,0.0,0.0,5.094194540561323,6.419400855920114,4.289721168124072
Coca-Cola Co,KO,2022-02-10,2022-Feb-10-KO.N-141094565285-Transcript.txt,11308,KO,COCA COLA CO,2022-02-10,2022-04-25,-0.013192999999999998,5,2022-02-11,2022-04-22,0.124173,49,10078,3156,6703,0,0,0,9,1,8,182,90,64,0.3382352941176471,0.006658343736995423,93,21,23,0.631578947368421,0.007651363938789089,89,68,41,0.1337579617834395,0.006394260761072988,"4,0","2021,0",Q4 2021,0.0,0.0,0.0,0.8930343322087716,0.3168567807351077,1.1934954497985977
Coca-Cola Co,KO,2022-04-25,2022-Apr-25-KO.N-137723538269-Transcript.txt,11308,KO,COCA COLA CO,2022-04-25,2022-07-26,0.025146999999999996,5,2022-04-26,2022-07-25,0.027377999999999975,62,9696,3140,6311,0,0,0,2,0,2,141,96,106,0.189873417721519,0.01135633169059353,82,30,28,0.4642857142857143,0.009237875288683603,59,65,78,-0.04838709677419355,0.012822620417557126,"1,0","2022,0",Q1 2022,0.0,0.0,0.0,0.20627062706270627,0.0,0.31690698779908094
Coca-Cola Co,KO,2022-07-26,2022-Jul-26-KO.N-138825509481-Transcript.txt,11308,KO,COCA COLA CO,2022-07-26,2022-10-25,4.700000000000017e-05,5,2022-07-27,2022-10-24,-0.057117999999999974,63,9764,3213,6344,0,0,0,0,0,0,123,89,89,0.16037735849056603,0.009469092456644323,71,16,18,0.632183908045977,0.005836575875486381,52,72,71,-0.16129032258064516,0.011576716125876406,"2,0","2022,0",Q2 2022,0.0,0.0,0.0,0.0,0.0,0.0
Coca-Cola Co,KO,2022-10-25,2022-Oct-25-KO.N-138668294689-Transcript.txt,11308,KO,COCA COLA CO,2022-10-25,2023-02-14,0.043668000000000005,5,2022-10-26,2023-02-13,-0.046959,75,9996,3358,6396,4,3,1,10,0,10,165,83,103,0.33064516129032256,0.010754933695311684,100,24,29,0.6129032258064516,0.008986674930275797,65,58,74,0.056910569105691054,0.012063906097163351,"3,0","2022,0",Q3 2022,0.4001600640256103,0.8933889219773674,0.15634771732332708,1.0004001600640255,0.0,1.5634771732332708
Coca-Cola Co,KO,2023-02-14,2023-Feb-14-KO.N-138135444401-Transcript.txt,11308,KO,COCA COLA CO,2023-02-14,2023-04-24,0.008161999999999999,5,2023-02-15,2023-04-21,0.088422,46,9648,3228,6200,1,1,0,1,0,1,145,84,91,0.2663755458515284,0.009918256130790191,66,30,32,0.375,0.010430247718383311,79,53,59,0.19696969696969696,0.009979702300405954,"4,0","2022,0",Q4 2022,0.10364842454394693,0.3097893432465923,0.0,0.10364842454394693,0.0,0.16129032258064516
Coca-Cola Co,KO,2023-04-24,2023-Apr-24-KO.N-138518275404-Transcript.txt,11308,KO,COCA COLA CO,2023-04-24,2023-07-26,-0.0019130000000000015,5,2023-04-25,2023-07-25,-0.116501,63,9320,3251,5839,2,0,2,2,1,1,167,60,84,0.4713656387665198,0.009445631395479591,73,23,25,0.5208333333333334,0.007941550190597205,94,36,59,0.4461538461538462,0.010655589669496117,"1,0","2023,0",Q1 2023,0.21459227467811157,0.0,0.3425244048638465,0.21459227467811157,0.30759766225776686,0.17126220243192325
Coca-Cola Co,KO,2023-07-26,2023-Jul-26-KO.N-140297369913-Transcript.txt,11308,KO,COCA COLA CO,2023-07-26,2023-10-24,-0.017748,5,2023-07-27,2023-10-23,-0.05688899999999996,62,9388,2836,6369,0,0,0,1,0,1,153,75,69,0.34210526315789475,0.007722439843312815,78,20,21,0.5918367346938775,0.007723427730783376,75,54,48,0.16279069767441862,0.007927332782824112,"2,0","2023,0",Q2 2023,0.0,0.0,0.0,0.10651896037494674,0.0,0.15701051970482022
Coca-Cola Co,KO,2023-10-24,2023-Oct-24-KO.N-138843291222-Transcript.txt,11308,KO,COCA COLA CO,2023-10-24,2024-02-13,0.03751999999999999,5,2023-10-25,2024-02-12,-0.09191500000000001,75,9303,3110,5975,10,7,3,0,0,0,145,77,83,0.3063063063063063,0.009352112676056339,74,18,28,0.6086956521739131,0.009342676009342675,71,58,55,0.10077519379844961,0.00968139412075339,"3,0","2023,0",Q3 2023,1.074922068150059,2.2508038585209,0.5020920502092051,0.0,0.0,0.0
Coca-Cola Co,KO,2024-02-13,2024-Feb-13-KO.N-138867938020-Transcript.txt,11308,KO,COCA COLA CO,2024-02-13,2024-04-30,-0.002433999999999998,5,2024-02-14,2024-04-29,0.016706999999999993,52,10377,2995,7163,1,1,0,10,0,10,122,79,97,0.21393034825870647,0.009900990099009901,62,19,32,0.5308641975308642,0.011295446523120367,60,59,65,0.008403361344537815,0.00960401891252955,"4,0","2023,0",Q4 2023,0.09636696540425942,0.333889816360601,0.0,0.9636696540425942,0.0,1.3960631020522127
Coca-Cola Co,KO,2024-04-30,2024-Apr-30-KO.N-138215130912-Transcript.txt,11308,KO,COCA COLA CO,2024-04-30,2024-07-23,5.599999999999876e-05,5,2024-05-01,2024-07-22,-0.040024,56,9234,2558,6435,3,2,1,4,2,2,166,71,72,0.4008438818565401,0.008171603677221655,68,17,22,0.6,0.008935824532900082,98,53,50,0.2980132450331126,0.008155276463872126,"1,0","2024,0",Q1 2024,0.3248862897985705,0.7818608287724785,0.1554001554001554,0.43318171973142733,0.7818608287724785,0.3108003108003108
Coca-Cola Co,KO,2024-07-23,2024-Jul-23-KO.N-139977196245-Transcript.txt,11308,KO,COCA COLA CO,2024-07-23,2024-10-23,0.030687,5,2024-07-24,2024-10-22,0.02112299999999999,64,9083,2583,6356,4,4,0,6,1,5,179,70,90,0.43775100401606426,0.010227272727272727,89,14,25,0.7281553398058253,0.009936406995230525,90,55,65,0.2413793103448276,0.010553661308654002,"2,0","2024,0",Q2 2024,0.4403831333259936,1.548586914440573,0.0,0.6605746999889904,0.38714672861014326,0.7866582756450599
Coca-Cola Co,KO,2024-10-23,2024-Oct-23-KO.N-138302907724-Transcript.txt,11308,KO,COCA COLA CO,2024-10-23,2025-02-11,-0.03651,5,2024-10-24,2025-02-10,-0.09762999999999998,73,9681,2609,6929,2,1,1,5,1,4,126,69,106,0.2923076923076923,0.011456982274102896,63,26,32,0.4157303370786517,0.012678288431061807,63,42,74,0.2,0.011205330102967898,"3,0","2024,0",Q3 2024,0.20659022828220228,0.3832886163280951,0.14432096983691728,0.5164755707055056,0.3832886163280951,0.5772838793476691
Coca-Cola Co,KO,2025-02-11,2025-Feb-11-KO.N-138599171210-Transcript.txt,11308,KO,COCA COLA CO,2025-02-11,2025-04-29,0.06359000000000001,5,2025-02-12,2025-04-28,0.149219,52,9866,3212,6503,6,4,2,4,2,2,171,61,122,0.47413793103448276,0.012964930924548352,103,16,31,0.7310924369747899,0.010009686793671296,68,44,91,0.21428571428571427,0.014722536806342015,"4,0","2024,0",Q4 2024,0.6081491992702209,1.2453300124533002,0.30755036137167463,0.40543279951348066,0.6226650062266501,0.30755036137167463
Coca-Cola Co,KO,2025-04-29,2025-Apr-29-KO.N-139404610093-Transcript.txt,11308,KO,COCA COLA CO,2025-04-29,2025-07-22,-0.031329,5,2025-04-30,2025-07-21,-0.148673,56,10680,2763,7756,2,0,2,5,3,2,161,80,109,0.3360995850622407,0.010594867807153966,58,22,35,0.45,0.013025679196129512,103,57,74,0.2875,0.009920900925056979,"1,0","2025,0",Q1 2025,0.18726591760299627,0.0,0.25786487880350695,0.4681647940074906,1.0857763300760044,0.25786487880350695
Coca-Cola Co,KO,2025-07-22,2025-Jul-22-KO.N-140314693551-Transcript.txt,11308,KO,COCA COLA CO,2025-07-22,2025-10-21,-0.023315000000000002,5,2025-07-23,2025-10-20,-0.07739199999999999,63,9098,2848,6092,2,2,0,4,2,2,182,78,94,0.4,0.010693970420932878,62,28,29,0.37777777777777777,0.01043540842029507,120,49,65,0.42011834319526625,0.011069482288828338,"2,0","2025,0",Q2 2025,0.21982853374367994,0.7022471910112359,0.0,0.4396570674873599,0.7022471910112359,0.32829940906106364
Coca-Cola Co,KO,2025-10-21,2025-Oct-21-KO.N-139690045908-Transcript.txt,11308,KO,COCA COLA CO,2025-10-21,,0.001318000000000005,5,2025-10-22,2025-12-31,-0.026177,49,10288,2561,7555,1,0,1,5,1,4,158,70,96,0.38596491228070173,0.00967741935483871,66,20,34,0.5348837209302325,0.013704151551793631,92,49,62,0.3049645390070922,0.008509470216854241,"3,0","2025,0",Q3 2025,0.09720062208398134,0.0,0.13236267372600927,0.48600311041990674,0.39047247169074584,0.5294506949040371
Exxon Mobil Corp,XOM,2022-02-01,2022-Feb-01-XOM.N-139451464682-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2022-02-01,2022-04-29,0.060963,5,2022-02-02,2022-04-28,0.15497000000000002,60,10429,1587,8642,0,0,0,0,0,0,190,70,50,0.46153846153846156,0.004989522003792037,57,7,4,0.78125,0.002628120893561104,133,62,46,0.3641025641025641,0.0055275174236962266,"4,0","2021,0",Q4 2021,0.0,0.0,0.0,0.0,0.0,0.0
Exxon Mobil Corp,XOM,2022-04-29,2022-Apr-29-XOM.N-138232074157-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2022-04-29,2022-07-29,0.053396000000000006,5,2022-05-02,2022-07-28,0.12121299999999999,61,10357,1821,8263,0,0,0,0,0,0,149,92,75,0.23651452282157676,0.0075681130171543895,38,13,7,0.49019607843137253,0.004076878276062901,111,78,68,0.1746031746031746,0.008556688058386813,"1,0","2022,0",Q1 2022,0.0,0.0,0.0,0.0,0.0,0.0
Exxon Mobil Corp,XOM,2022-07-29,2022-Jul-29-XOM.N-138220528018-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2022-07-29,2022-10-28,-0.03746700000000001,5,2022-08-01,2022-10-27,0.19478499999999999,63,10379,1863,8270,0,0,0,0,0,0,154,105,74,0.1891891891891892,0.007439428973559867,44,20,8,0.375,0.004507042253521127,110,84,66,0.13402061855670103,0.008298755186721992,"2,0","2022,0",Q2 2022,0.0,0.0,0.0,0.0,0.0,0.0
Exxon Mobil Corp,XOM,2022-10-28,2022-Oct-28-XOM.N-138151639748-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2022-10-28,2023-01-31,0.03958199999999999,5,2022-10-31,2023-01-30,-0.0034789999999999995,62,10741,1788,8692,0,0,0,0,0,0,130,100,90,0.13043478260869565,0.008747205753717563,53,18,12,0.49295774647887325,0.007062978222483814,77,81,78,-0.02531645569620253,0.009336844625329183,"3,0","2022,0",Q3 2022,0.0,0.0,0.0,0.0,0.0,0.0
Exxon Mobil Corp,XOM,2023-01-31,2023-Jan-31-XOM.N-140977948377-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2023-01-31,2023-04-28,-0.048344000000000005,5,2023-02-01,2023-04-27,0.022550999999999995,60,10528,2147,8139,0,0,0,0,0,0,201,72,73,0.4725274725274725,0.007244219509774734,86,12,11,0.7551020408163265,0.005376344086021506,115,59,62,0.3218390804597701,0.007934476580496544,"4,0","2022,0",Q4 2022,0.0,0.0,0.0,0.0,0.0,0.0
Exxon Mobil Corp,XOM,2023-04-28,2023-Apr-28-XOM.N-139872182730-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2023-04-28,2023-07-28,-0.073002,5,2023-05-01,2023-07-27,-0.18742699999999995,61,8742,1183,7318,0,0,0,0,0,0,122,53,58,0.3942857142857143,0.006896551724137931,35,7,6,0.6666666666666666,0.0053475935828877,87,45,52,0.3181818181818182,0.007352941176470588,"1,0","2023,0",Q1 2023,0.0,0.0,0.0,0.0,0.0,0.0
Exxon Mobil Corp,XOM,2023-07-28,2023-Jul-28-XOM.N-140213080782-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2023-07-28,2023-10-27,0.014265,5,2023-07-31,2023-10-26,0.154327,63,10256,1972,8049,0,0,0,0,0,0,219,62,63,0.5587188612099644,0.006430539961212616,76,10,12,0.7674418604651163,0.0064,143,51,51,0.4742268041237113,0.006613070539419087,"2,0","2023,0",Q2 2023,0.0,0.0,0.0,0.0,0.0,0.0
Exxon Mobil Corp,XOM,2023-10-27,2023-Oct-27-XOM.N-138378918928-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2023-10-27,2024-02-02,-0.039352,5,2023-10-30,2024-02-01,-0.19531300000000004,65,9918,1508,8170,0,0,0,0,0,0,136,52,74,0.44680851063829785,0.0077739258325454355,54,4,10,0.8620689655172413,0.006968641114982578,82,47,64,0.2713178294573643,0.008131114216745013,"3,0","2023,0",Q3 2023,0.0,0.0,0.0,0.0,0.0,0.0
Exxon Mobil Corp,XOM,2024-02-02,2024-Feb-02-XOM.N-140067468625-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2024-02-02,2024-04-26,-0.031008,5,2024-02-05,2024-04-25,0.16331,57,10028,1320,8463,1,0,1,4,0,4,175,70,76,0.42857142857142855,0.00786017168269728,46,7,6,0.7358490566037735,0.004750593824228029,129,62,70,0.3507853403141361,0.008551184949914489,"4,0","2023,0",Q4 2023,0.09972078181092939,0.0,0.11816140848398912,0.39888312724371755,0.0,0.4726456339359565
Exxon Mobil Corp,XOM,2024-04-26,2024-Apr-26-XOM.N-140314392581-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2024-04-26,2024-08-02,-0.032376,5,2024-04-29,2024-08-01,-0.05972099999999999,66,9882,1163,8499,0,0,0,2,0,2,183,79,58,0.3969465648854962,0.006087960533221371,37,13,6,0.48,0.0054249547920434,146,65,52,0.38388625592417064,0.006321419888159494,"1,0","2024,0",Q1 2024,0.0,0.0,0.0,0.20238818053025703,0.0,0.23532180256500765
Exxon Mobil Corp,XOM,2024-08-02,2024-Aug-02-XOM.N-137318657004-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2024-08-02,2024-11-01,0.036600999999999995,5,2024-08-05,2024-10-31,-0.05881600000000001,63,9525,1440,7959,0,0,0,1,0,1,161,62,57,0.4439461883408072,0.006178192065900715,43,6,4,0.7551020408163265,0.002883922134102379,118,55,53,0.36416184971098264,0.006854630108639421,"2,0","2024,0",Q2 2024,0.0,0.0,0.0,0.10498687664041995,0.0,0.12564392511622063
Exxon Mobil Corp,XOM,2024-11-01,2024-Nov-01-XOM.N-140597865761-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2024-11-01,2025-01-31,0.013685,5,2024-11-04,2025-01-30,-0.10247600000000001,59,10423,2043,8251,8,0,7,1,0,1,214,51,74,0.6150943396226415,0.007339085589606268,52,8,13,0.7333333333333333,0.0066462167689161555,162,42,61,0.5882352941176471,0.007608831233628539,"3,0","2024,0",Q3 2024,0.7675333397294445,0.0,0.8483820143012969,0.09594166746618056,0.0,0.12119743061447097
Exxon Mobil Corp,XOM,2025-01-31,2025-Jan-31-XOM.N-139905945452-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2025-01-31,2025-05-02,0.005371999999999999,5,2025-02-03,2025-05-01,0.074418,62,10315,2037,8131,5,0,4,0,0,0,193,75,92,0.44029850746268656,0.009186220668996506,69,17,14,0.6046511627906976,0.007157464212678937,124,57,78,0.3701657458563536,0.009834825368805951,"4,0","2024,0",Q4 2024,0.4847309743092584,0.0,0.4919444102816382,0.0,0.0,0.0
Exxon Mobil Corp,XOM,2025-05-02,2025-May-02-XOM.N-139762747697-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2025-05-02,2025-08-01,-0.020975999999999998,5,2025-05-05,2025-07-31,-0.04402699999999998,61,9505,2109,7233,3,0,2,2,0,2,226,77,79,0.49174917491749176,0.008566471481240512,62,28,14,0.37777777777777777,0.0068762278978389,164,48,64,0.5471698113207547,0.00908316775475447,"1,0","2025,0",Q1 2025,0.31562335612835346,0.0,0.27651043826904464,0.21041557075223566,0.0,0.27651043826904464
Exxon Mobil Corp,XOM,2025-08-01,2025-Aug-01-XOM.N-141168063767-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2025-08-01,2025-10-31,-0.047240000000000004,5,2025-08-04,2025-10-30,-0.03283799999999999,63,10376,1748,8482,9,0,8,1,0,1,186,82,85,0.3880597014925373,0.008458553089859688,36,14,16,0.44,0.00954653937947494,150,67,69,0.3824884792626728,0.008367693427116178,"2,0","2025,0",Q2 2025,0.8673862760215882,0.0,0.9431737797689225,0.09637625289128758,0.0,0.11789672247111531
Exxon Mobil Corp,XOM,2025-10-31,2025-Oct-31-XOM.N-137005766765-Transcript.txt,11850,XOM,EXXON MOBIL CORP,2025-10-31,,-0.010849000000000001,5,2025-11-03,2025-12-31,0.05769599999999999,41,9755,1709,7882,8,0,7,0,0,0,196,53,72,0.5742971887550201,0.007602956705385427,48,5,9,0.8113207547169812,0.005408653846153846,148,47,63,0.517948717948718,0.00822239624119029,"3,0","2025,0",Q3 2025,0.8200922603792927,0.0,0.8880994671403197,0.0,0.0,0.0
General Dynamics Corp,GD,2022-01-26,2022-Jan-26-GD.N-139367180452-Transcript.txt,12052,GD,GENERAL DYNAMICS CORP,2022-01-26,2022-04-27,0.003566000000000003,5,2022-01-27,2022-04-26,0.19052699999999997,62,9325,3883,5237,0,0,0,0,0,0,105,79,106,0.14130434782608695,0.012507374631268437,62,25,32,0.42528735632183906,0.009283434870902234,43,53,74,-0.10416666666666667,0.015264026402640265,"4,0","2021,0",Q4 2021,0.0,0.0,0.0,0.0,0.0,0.0
General Dynamics Corp,GD,2022-04-27,2022-Apr-27-GD.N-139512932253-Transcript.txt,12052,GD,GENERAL DYNAMICS CORP,2022-04-27,2022-07-27,0.006960000000000001,5,2022-04-28,2022-07-26,-0.026845,61,8678,3066,5403,0,0,0,0,0,0,102,80,97,0.12087912087912088,0.012102308172177167,69,19,28,0.5681818181818182,0.010316875460574797,33,60,69,-0.2903225806451613,0.013484463552863006,"1,0","2022,0",Q1 2022,0.0,0.0,0.0,0.0,0.0,0.0
General Dynamics Corp,GD,2022-07-27,2022-Jul-27-GD.N-139605827049-Transcript.txt,12052,GD,GENERAL DYNAMICS CORP,2022-07-27,2022-10-26,-0.003687999999999999,5,2022-07-28,2022-10-25,0.15695699999999999,63,10249,2849,7235,0,0,0,0,0,0,100,104,91,-0.0196078431372549,0.009443752594437527,51,21,23,0.4166666666666667,0.00899491591709034,49,82,68,-0.25190839694656486,0.009801095416546555,"2,0","2022,0",Q2 2022,0.0,0.0,0.0,0.0,0.0,0.0
General Dynamics Corp,GD,2022-10-26,2022-Oct-26-GD.N-139062930731-Transcript.txt,12052,GD,GENERAL DYNAMICS CORP,2022-10-26,2023-01-25,-0.00047100000000000137,5,2022-10-27,2023-01-24,-0.09487300000000001,60,8521,2660,5680,0,0,0,0,0,0,93,84,81,0.05084745762711865,0.010298792116973935,61,19,20,0.525,0.00847098686997035,32,64,61,-0.3333333333333333,0.011406133133881825,"3,0","2022,0",Q3 2022,0.0,0.0,0.0,0.0,0.0,0.0
General Dynamics Corp,GD,2023-01-25,2023-Jan-25-GD.N-139609926649-Transcript.txt,12052,GD,GENERAL DYNAMICS CORP,2023-01-25,2023-04-26,-0.018310999999999997,5,2023-01-26,2023-04-25,-0.015225999999999976,62,9073,3581,5302,0,0,0,0,0,0,114,71,107,0.23243243243243245,0.012835892514395394,65,17,42,0.5853658536585366,0.013363028953229399,49,53,65,-0.0392156862745098,0.012927605409705648,"4,0","2022,0",Q4 2022,0.0,0.0,0.0,0.0,0.0,0.0
General Dynamics Corp,GD,2023-04-26,2023-Apr-26-GD.N-138999254209-Transcript.txt,12052,GD,GENERAL DYNAMICS CORP,2023-04-26,2023-07-26,-0.031992,5,2023-04-27,2023-07-25,-0.09597699999999999,61,7719,2451,5044,0,0,0,0,0,0,107,85,83,0.11458333333333333,0.011483121195351411,53,19,15,0.4722222222222222,0.006729475100942127,54,65,68,-0.09243697478991597,0.014154870940882597,"1,0","2023,0",Q1 2023,0.0,0.0,0.0,0.0,0.0,0.0
